dataset,method,regime,n,n_bert_errors,addition,n_added,auroc_base,auroc_full,delta_auroc,delta_auroc_ci_low,delta_auroc_ci_high,auprc_base,auprc_full,delta_auprc,delta_auprc_ci_low,delta_auprc_ci_high
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,constituency:gnn_disagreement,1,0.799738285501518,0.7995270521853697,-0.00020974140115908622,-0.00037007070326094407,-6.203223091849628e-05,0.05382084223468235,0.05277881401989055,-0.0014281761231420827,-0.007634652251329583,-2.177043734768755e-05
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,constituency:gnn_confidence+explanation,22,0.799738285501518,0.7844560921120467,-0.015788599044382484,-0.04065892479851514,0.006480956437928962,0.05382084223468235,0.055622236481971725,0.0016843161305575452,-0.016679401178837264,0.021161942450981092
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,constituency:gnn_confidence+explanation+bert_explanation,41,0.799738285501518,0.7746444835882452,-0.02510641442508904,-0.06283456452800029,0.013858577755006832,0.05382084223468235,0.054069247374297254,0.0016356301149746315,-0.021043825611441563,0.03101315526382206
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,syntactic:gnn_confidence,3,0.799738285501518,0.7890566821332416,-0.011033140053913875,-0.028444760794376793,0.0005693180093516574,0.05382084223468235,0.05438620849172814,0.0007841637939874834,-0.0011832385288253425,0.007087796947547734
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,syntactic:gnn_disagreement,1,0.799738285501518,0.8016125336541216,0.001933618655329838,-0.0006118919547860036,0.007031428553463996,0.05382084223468235,0.05255821858587311,-0.0020502746316976355,-0.01099194463343375,0.0007743590350824988
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,syntactic:gnn_confidence+explanation,22,0.799738285501518,0.7949855358881823,-0.004844381366875565,-0.03671304594609674,0.026076963296396683,0.05382084223468235,0.060076584036392766,0.006087859738262584,-0.010901603416818437,0.024287153839184193
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,syntactic:gnn_confidence+explanation+bert_explanation,41,0.799738285501518,0.7845026350461134,-0.01511750200282492,-0.04975622623412223,0.022666753213867148,0.05382084223468235,0.06020490246461785,0.008776440304700867,-0.014636812742368915,0.041245273139125814
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,window:gnn_confidence,3,0.799738285501518,0.7944198602279888,-0.00552471653165262,-0.01892661741376347,0.0011468659303251636,0.05382084223468235,0.05371078693599625,-8.730927301648332e-05,-0.005203330281142565,0.0049304936326750376
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,window:gnn_disagreement,1,0.799738285501518,0.7995395829753108,-0.0001914163684550687,-0.0004710348154051275,4.8460126792679275e-05,0.05382084223468235,0.05225251627012645,-0.0023658937973287035,-0.011378542646347842,1.5444146608051809e-06
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,window:gnn_confidence+explanation,22,0.799738285501518,0.7836093687346051,-0.016442853738621747,-0.04175908022713046,0.008198695800883135,0.05382084223468235,0.05236251684484779,-0.0022948027275480785,-0.020376070852512716,0.012838473319057948
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,window:gnn_confidence+explanation+bert_explanation,41,0.799738285501518,0.7818640087071089,-0.01754180841004186,-0.05035170804425531,0.018250061020927077,0.05382084223468235,0.05011989540383938,-0.003140057173115202,-0.02398058815663172,0.018806662539274502
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,skipgrams:gnn_confidence,3,0.799738285501518,0.7974487311680128,-0.0023943287651216516,-0.011763673794659753,0.003941893618177495,0.05382084223468235,0.05391038694877046,0.00012871379637450443,-0.0049987829200631795,0.005182106656739435
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,skipgrams:gnn_disagreement,1,0.799738285501518,0.7996899524546027,-4.704615076556373e-05,-0.00020590523905150148,8.930855449379437e-05,0.05382084223468235,0.05244393768271274,-0.002091251276587926,-0.011003934819641048,4.0179673122657164e-05
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,skipgrams:gnn_confidence+explanation,22,0.799738285501518,0.777594589562926,-0.022321935294225086,-0.04646887824155997,0.00048377875486056547,0.05382084223468235,0.047626839425810176,-0.006993135429197146,-0.02563071893856101,0.006720667936936315
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,skipgrams:gnn_confidence+explanation+bert_explanation,41,0.799738285501518,0.7743186830497795,-0.025041427960396566,-0.05699453299543624,0.00895240684955056,0.05382084223468235,0.04693169874342555,-0.006618949758240098,-0.0265959103686586,0.013309908545811606
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,committee:confidence+disagreement(4 topologies),16,0.799738285501518,0.7896545798247122,-0.010371779634190571,-0.026379236505396253,0.0002164077574667153,0.05382084223468235,0.05226977524898107,-0.0017362634962701006,-0.008485451517706622,0.0020371428023908365
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,committee:confidence+explanation(4 topologies),88,0.799738285501518,0.7860779343529817,-0.013572630614688504,-0.04038483907500632,0.0134687004738661,0.05382084223468235,0.051209647989602224,-0.003013507367236981,-0.02127212826113469,0.013343670707729976
stanfordnlp_sst2,graphsvx,all,872,73,bert_explanation,19,0.8348963601762478,0.833867677062081,-0.0005907939746161934,-0.02729626470217874,0.028182840608362958,0.3077422178420738,0.2734918456471634,-0.03564858676157415,-0.10987331807536593,0.03325353679048827
stanfordnlp_sst2,graphsvx,all,872,73,constituency:gnn_confidence,3,0.8348963601762478,0.8411370377355255,0.006174703927170598,-0.009574450706526277,0.02272468535140234,0.3077422178420738,0.2947493433152253,-0.014723447466343555,-0.07069296808486944,0.03328081946708071
stanfordnlp_sst2,graphsvx,all,872,73,constituency:gnn_disagreement,1,0.8348963601762478,0.8323075076722615,-0.002610881202222127,-0.004950973252606438,-0.0005849740012949387,0.3077422178420738,0.27997161162700346,-0.030123456247817152,-0.06583529634633906,-0.008039749780879754
stanfordnlp_sst2,graphsvx,all,872,73,constituency:gnn_confidence+explanation,22,0.8348963601762478,0.8377080940216366,0.002899604798927762,-0.02207268158118763,0.02700782667427018,0.3077422178420738,0.2708923762622575,-0.039842372328296044,-0.11243433007225148,0.026401291963017656
stanfordnlp_sst2,graphsvx,all,872,73,constituency:gnn_confidence+explanation+bert_explanation,41,0.8348963601762478,0.8268211977300393,-0.0076399186411819295,-0.04665018796651635,0.027752923134933008,0.3077422178420738,0.25686668927758666,-0.053333645113042685,-0.13132649741495553,0.02104125230766018
stanfordnlp_sst2,graphsvx,all,872,73,syntactic:gnn_confidence,3,0.8348963601762478,0.8483035300975534,0.013515376981049083,-0.006419075023522997,0.03524870701706283,0.3077422178420738,0.2989307120992482,-0.011344323298333124,-0.07359560983135958,0.041642449668164834
stanfordnlp_sst2,graphsvx,all,872,73,syntactic:gnn_disagreement,1,0.8348963601762478,0.8291185900183449,-0.005747665530724252,-0.010304877479614774,-0.001677448911150159,0.3077422178420738,0.28309086533898326,-0.02903710676913461,-0.06838966090981875,0.0056295395441998365
